Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
3.88	0.78	146.75
3.87	0.78	147.84
3.87	0.78	148.94
3.87	0.78	150.02
3.86	0.78	151.11
3.87	0.79	152.21
3.87	0.79	153.31
3.87	0.78	154.41
3.86	0.78	155.50
3.88	0.78	156.59
3.86	0.78	157.68
3.86	0.78	158.77
3.87	0.77	159.86
3.86	0.77	160.94
3.86	0.78	162.02
3.85	0.78	163.11
3.85	0.77	164.19
3.87	0.78	165.28
3.85	0.78	166.37
3.86	0.78	167.46
3.86	0.78	168.54
3.86	0.78	169.63
3.86	0.77	170.71
3.85	0.78	171.80
3.85	0.78	172.89
3.86	0.79	173.99
3.85	0.77	175.06
3.85	0.78	176.16
3.85	0.78	177.25
3.85	0.77	178.32
3.85	0.78	179.41
3.85	0.78	180.50
3.85	0.78	181.60
3.85	0.78	182.68
3.85	0.79	183.78
3.84	0.77	184.86
3.85	0.78	185.96
3.84	0.77	187.04
3.85	0.78	188.13
3.84	0.77	189.21
3.84	0.77	190.29
3.85	0.78	191.38
3.84	0.77	192.47
3.84	0.78	193.55
3.84	0.77	194.63
3.84	0.77	195.71
3.85	0.77	196.79
3.84	0.77	197.87
3.84	0.78	198.96
3.84	0.78	200.05
3.84	0.77	201.12
3.84	0.78	202.21
3.84	0.77	203.29
3.84	0.78	204.38
3.84	0.77	205.46
3.83	0.77	206.54
3.84	0.78	207.62
3.84	0.77	208.71
3.83	0.77	209.79
3.84	0.78	210.87
3.83	0.77	211.96
3.83	0.76	213.02
3.83	0.77	214.11
3.83	0.77	215.18
3.83	0.77	216.26
3.83	0.77	217.33
3.83	0.76	218.40
3.83	0.77	219.48
3.84	0.78	220.57
3.83	0.76	221.64
3.84	0.78	222.73
3.83	0.77	223.81
3.83	0.77	224.88
3.83	0.77	225.96
3.83	0.77	227.03
3.83	0.77	228.12
3.83	0.77	229.19
3.84	0.77	230.27
3.84	0.78	231.36
3.84	0.78	232.45
3.83	0.77	233.53
3.83	0.77	234.61
3.83	0.77	235.69
3.83	0.77	236.77
3.82	0.77	237.85
3.82	0.77	238.93
3.82	0.77	240.01
3.83	0.77	241.09
3.82	0.77	242.17
3.83	0.78	243.26
3.82	0.77	244.34
3.83	0.78	245.43
3.82	0.77	246.51
3.82	0.77	247.59
3.82	0.77	248.67
3.83	0.78	249.76
3.82	0.77	250.84
3.81	0.77	251.91
3.82	0.77	252.99
3.83	0.76	254.06
3.82	0.78	255.14
3.82	0.77	256.22
3.81	0.77	257.29
3.82	0.77	258.37
3.81	0.77	259.45
3.82	0.77	260.53
3.82	0.77	261.61
3.82	0.77	262.69
3.82	0.76	263.76
3.82	0.77	264.84
3.82	0.77	265.92
3.82	0.77	267.00
3.82	0.77	268.07
3.82	0.77	269.15
3.82	0.77	270.23
3.81	0.77	271.30
3.81	0.77	272.39
3.81	0.77	273.46
3.81	0.76	274.52
3.82	0.77	275.60
3.81	0.77	276.68
3.81	0.76	277.75
3.81	0.77	278.82
3.80	0.76	279.89
3.80	0.77	280.96
3.82	0.76	282.03
3.80	0.77	283.11
3.82	0.77	284.19
3.80	0.77	285.26
3.80	0.77	286.34
3.81	0.77	287.42
3.80	0.77	288.50
3.81	0.76	289.56
3.82	0.78	290.66
3.80	0.77	291.73
3.81	0.77	292.81
3.81	0.77	293.89
3.81	0.77	294.97
3.80	0.76	296.04
3.80	0.77	297.12
3.80	0.76	298.18
