Battery Capacity Checker v1.1
battVolt   current     mAh
3.37	0.68	49.32
3.38	0.68	49.51
3.37	0.68	49.71
3.38	0.68	49.90
3.37	0.68	50.10
3.36	0.67	50.29
3.36	0.68	50.49
3.36	0.67	50.68
3.37	0.68	50.88
3.36	0.68	51.07
3.37	0.68	51.27
3.38	0.69	51.47
3.37	0.67	51.66
3.37	0.68	51.86
3.36	0.68	52.05
3.38	0.69	52.25
3.36	0.68	52.44
3.36	0.68	52.64
3.36	0.68	52.83
3.37	0.68	53.03
3.37	0.68	53.23
3.37	0.68	53.42
3.36	0.68	53.62
3.37	0.68	53.81
3.36	0.68	54.00
3.39	0.68	54.20
3.36	0.68	54.40
3.37	0.68	54.59
3.37	0.68	54.79
3.38	0.68	54.99
3.38	0.69	55.19
3.36	0.68	55.38
3.36	0.68	55.58
3.36	0.68	55.77
3.37	0.68	55.97
3.36	0.68	56.16
3.37	0.68	56.36
3.37	0.67	56.55
3.36	0.68	56.75
3.37	0.68	56.94
3.36	0.68	57.14
3.38	0.69	57.34
3.36	0.68	57.53
3.37	0.68	57.73
3.37	0.68	57.92
3.36	0.68	58.12
3.36	0.68	58.31
3.37	0.68	58.51
3.36	0.68	58.71
3.37	0.68	58.90
3.36	0.68	59.10
3.36	0.68	59.29
3.36	0.68	59.49
3.37	0.68	59.68
3.37	0.68	59.88
3.36	0.68	60.08
3.36	0.68	60.27
3.36	0.68	60.47
3.36	0.67	60.66
3.37	0.68	60.85
3.36	0.68	61.05
3.36	0.68	61.25
3.36	0.67	61.44
3.38	0.69	61.64
3.36	0.67	61.83
3.37	0.68	62.03
3.36	0.67	62.22
3.37	0.68	62.42
3.37	0.68	62.62
3.37	0.68	62.81
3.35	0.67	63.01
3.36	0.67	63.20
3.36	0.68	63.40
3.36	0.68	63.59
3.35	0.68	63.79
3.33	0.67	63.98
3.35	0.68	64.18
3.32	0.66	64.37
3.33	0.67	64.56
3.33	0.67	64.75
3.33	0.66	64.94
3.33	0.67	65.14
3.33	0.67	65.33
3.34	0.68	65.52
3.33	0.67	65.72
3.34	0.67	65.91
3.34	0.67	66.10
